"","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"224","CASKIN1",184.040099740131,1.45131489404236,0.344759180630174,4.2096482866375,2.55768530687629e-05,0.00219218750922848
"225","CDC20B",50.3705109019572,4.42004879819265,1.05634016093521,4.18430441410034,2.86040596453131e-05,0.00242995283686003
"226","DPF1",20.7770157629658,1.15395653599407,0.275776914962125,4.18438409231083,2.85940295342975e-05,0.00242995283686003
"227","ATOH7",6.71512704618004,2.61885044746954,0.626339804298235,4.18119753765891,2.89977799766763e-05,0.00244241016452878
"228","KISS1R",4.33314058787126,4.20261323792438,1.00513575940086,4.18113990932874,2.90051313877057e-05,0.00244241016452878
"229","HSPH1",6789.61666857891,-1.54149429895948,0.369083597944756,-4.17654511753785,2.95970059673251e-05,0.00246513991621921
"230","KRT13",4598.93893789824,-4.38197122609275,1.04894048123564,-4.17752132221157,2.94703045098566e-05,0.00246513991621921
"231","PLA2G2A",63165.2733542445,3.19178920732125,0.764306494734448,4.17605925019676,2.96602594221906e-05,0.00246513991621921
"232","PRAME",19.9693159527157,4.18452011041536,1.00228647017493,4.17497415652538,2.98019883760489e-05,0.00246624299496449
"233","PTPRH",30.2448679764819,-2.69747572275314,0.646553244878982,-4.17208597144701,3.0182370607184e-05,0.00248204405279398
"234","YPEL1",812.881407145275,0.94528688303785,0.226602463836732,4.17156489401163,3.02514874917335e-05,0.00248204405279398
"235","DKK1",466.689084153323,-3.0012036552267,0.721226786253104,-4.16124818494119,3.16512877693811e-05,0.00257070326897964
"236","LOC100507472",8.56418965017092,2.71909527487547,0.653701687536527,4.15953534573602,3.18895671196388e-05,0.00257070326897964
"237","LOC155060",389.974983601805,1.644843358935,0.395515361589782,4.15873444794538,3.20015668152577e-05,0.00257070326897964
"238","TMEM120B",1138.23432491222,1.02483537978679,0.246337357500406,4.16029217080929,3.1784072998753e-05,0.00257070326897964
"239","ZNF560",127.251551410749,5.37030931042074,1.29066794904789,4.16087601337148,3.17029176238837e-05,0.00257070326897964
"240","LOC100506305",37.7675723578548,-2.9342816919341,0.706133916405103,-4.15541814911314,3.24693169913854e-05,0.00259741007049004
"241","C19orf45",59.1082736096103,2.11755800919161,0.509719335739185,4.15436076428368,3.26198173522492e-05,0.00259862188110304
"242","LOC145837",1735.74982061107,1.85717275547027,0.447214871462887,4.15275267880798,3.28499713321512e-05,0.00260614297357839
"243","LOC154822",7.56530322847866,-2.33219999723488,0.562192906389137,-4.14839812229966,3.34809781823014e-05,0.00263443155787707
"244","TXLNG2P",2043.85107891764,1.03276345009085,0.248935608214999,4.14871724256853,3.34343471325451e-05,0.00263443155787707
"245","CDC42EP4",4713.44325237387,-0.992932219452259,0.239787119334126,-4.14089056246879,3.45960000842011e-05,0.00271105553312889
"246","KIAA1875",103.89647129125,2.18014003191882,0.526907244054409,4.13761635756462,3.50932495637003e-05,0.00273448570863975
"247","PKN1",10933.9959114913,1.06678664396672,0.257861636434524,4.13705062419239,3.51798515565404e-05,0.00273448570863975
"248","APOC1P1",7.54600607541417,2.71518681142506,0.656959569768205,4.1329587639359,3.58122996952938e-05,0.00275258405203653
"249","F12",187.111002971979,2.13832208038211,0.517202640066616,4.13439900482079,3.55884711318808e-05,0.00275258405203653
"250","LOC100506776",744.119393800326,-2.53363045503336,0.613059682020658,-4.1327631376483,3.58428049903188e-05,0.00275258405203653
"251","NIPAL4",65.1749787553599,-2.19872051382698,0.532537082727347,-4.12876508536533,3.64716791323308e-05,0.00278972018988693
"252","NPW",20.2797267539364,2.71640635492474,0.658531130933626,4.12494751929735,3.7081930246164e-05,0.00282514277300041
"253","TP53INP1",9371.52680764073,1.29933854319603,0.315178202934565,4.12255203912622,3.74697926359132e-05,0.00284340928386125
"254","CDC45",95.6604305258786,1.51180851902031,0.367155892286218,4.11762020107189,3.82804879775844e-05,0.00288214544581037
"255","TGM3",883.1370669352,2.78180227021557,0.675528178377832,4.11796629549282,3.82230580807286e-05,0.00288214544581037
"256","SLC26A6",1430.04316044228,1.28190891569049,0.311789061181009,4.11146212389498,3.93161379158275e-05,0.00294855676502333
"257","CXCR2",49.6634889432447,-2.43313021177467,0.592041960180769,-4.109725957653,3.96128935118563e-05,0.00295925269468533
"258","C1orf130",297.975515495672,-2.06222202902152,0.502598507212858,-4.10312008377721,4.07615545967532e-05,0.00303326002598087
"259","SLC16A5",749.15857319714,-2.02525200367602,0.493801893855385,-4.10134515253426,4.10755337968916e-05,0.00304482306319121
"260","CLEC18B",32.2602749234021,1.86028849318496,0.454011647022677,4.0974466302448,4.1773243737255e-05,0.00308066011146678
"261","PCTP",1937.42626227832,1.04006061559675,0.253867987879481,4.09685610337962,4.18799046352846e-05,0.00308066011146678
"262","C15orf41",415.714053535966,-1.30141526888542,0.317907509724588,-4.09369149540654,4.24559124484456e-05,0.00311111092785384
"263","OLFM4",14713.1863337172,-3.64333922192243,0.890216368092416,-4.09264461147742,4.26481103605177e-05,0.00311331205631779
"264","C16orf59",186.552589501744,1.57677200112976,0.385518973677375,4.08999844051591,4.31376089388572e-05,0.00311389783216852
"265","EN2",45.8561847478296,2.97332609835117,0.726688765276944,4.09160873323537,4.28390999971209e-05,0.00311389783216852
"266","SNORA62",13.5816851704307,1.87348019988625,0.458066862708251,4.08997103350717,4.31427065658017e-05,0.00311389783216852
"267","INSC",19.6968415627377,-2.07081772078289,0.506774519438259,-4.08627040498863,4.38362856979157e-05,0.00315210804911717
"268","LSAMP",3389.12002929731,-2.06747927951498,0.506247723684907,-4.08392805100651,4.42807462656165e-05,0.00316250475512574
"269","MSX1",209.244284388786,1.28034489866728,0.313586278646482,4.08291110246778,4.44750395272644e-05,0.00316250475512574
"270","RNF170",1268.02997556301,-0.631615627590853,0.154666787302972,-4.08371854491035,4.43207075233501e-05,0.00316250475512574
"271","TERT",8.51162163686986,2.69675770551136,0.660701626031812,4.08165743697067,4.47156716870808e-05,0.00316788258568363
"272","FOXN4",32.0952762711539,3.13958581201716,0.769677732422147,4.07909139080457,4.52120617712332e-05,0.00318288594870436
"273","SLC2A5",1202.69680689194,-2.59095578450667,0.635217219432364,-4.07885004569299,4.52590168235997e-05,0.00318288594870436
"274","ARL4C",1370.9216152484,-1.06894598245326,0.262321366408114,-4.07494820986186,4.60245886451588e-05,0.00321261494463456
"275","CCL18",177.548681053073,2.94446022696816,0.722424701243722,4.07580225579081,4.58559753784662e-05,0.00321261494463456
"276","IFI27L1",470.225080515204,1.11722233407441,0.274222540964137,4.07414478090087,4.61837452325193e-05,0.00321261494463456
"277","SLC39A2",110.486805271989,-3.60003886407787,0.884209078655036,-4.07147919081974,4.67155362224236e-05,0.00323787573983506
"278","MARCH11",17.4936890618899,4.41409089814477,1.0846049296473,4.06976842672121,4.70598908841698e-05,0.00325001023411934
"279","ANKRD13B",421.123432803392,1.23087138094091,0.302670476137083,4.06670447891134,4.76826473821433e-05,0.00328121558096691
"280","UBE2C",130.598586622866,1.72656297708446,0.425337882691647,4.05927392631554,4.9225540345602e-05,0.00337528981819719
"281","PTPRZ1",210.213429383543,-2.61107057476186,0.644005792882843,-4.05442094406262,5.02586434054254e-05,0.00343386368235147
"282","TM7SF4",10.2564628104047,2.58228897789942,0.637721768840241,4.04924075682027,5.1384062783646e-05,0.0034983071680256
"283","FGFR2",2434.71395098184,-1.76944907127463,0.437656063235381,-4.04301281283286,5.27687358364973e-05,0.00356727802579194
"284","MTL5",682.839019010901,0.976134238525236,0.241411740314657,4.04344145505492,5.26723129287835e-05,0.00356727802579194
"285","SLC6A12",24.1342460189448,2.02666875809277,0.501489480260443,4.04129864706284,5.31560112650298e-05,0.00358085003606073
"286","CRABP2",1084.21462971169,-1.94202322348457,0.481078260512656,-4.03681351432317,5.41821037070859e-05,0.00363318058573192
"287","SPINK1",703.802902242887,5.29435247033106,1.31169937900649,4.03625446124793,5.43113093445003e-05,0.00363318058573192
"288","LINC00087",218.623350577115,-1.49224143905055,0.370206590628861,-4.03083434175421,5.55792071525437e-05,0.00370508749347808
"289","PCP4L1",237.086833783006,-2.4019542002598,0.596471565178982,-4.02693831606047,5.65078491432131e-05,0.00375395915467317
"290","GATA3",816.012625641443,-2.06089125950786,0.512191514108469,-4.02367318227654,5.72974152073319e-05,0.00379328646401919
"291","ROBO1",3012.71312977571,-1.5088937297453,0.375130497030846,-4.02231687822817,5.76284552196834e-05,0.00380209179299897
"292","METAP1D",313.570410086936,0.658572708137814,0.163884078932575,4.01852768388053,5.85629294413475e-05,0.0038505126107686
"293","GJB3",220.753990441111,-2.09773584079899,0.522184032836469,-4.01723474653989,5.88850584677846e-05,0.00385847862635835
"294","ULK3",3050.06848845839,0.777805980516975,0.193714351018111,4.01522125970035,5.93900522111275e-05,0.00387833201497087
"295","PTPRT",791.74000114458,2.50227685576252,0.624294152671444,4.00816961852825,6.11911663342574e-05,0.00398240407610647
"296","KNG1",3.69831074303233,4.81638973978746,1.20195200528526,4.00713981806983,6.14584837443214e-05,0.00398628861286225
"297","RAB17",1756.30554539379,1.39301356585926,0.347907147723027,4.00398087528876,6.2285402147298e-05,0.00402599905725219
"298","SNORA61",27.2410151996044,1.87451515574175,0.468253603518161,4.00320497623045,6.24901150612611e-05,0.00402599905725219
"299","GUCY2C",53.7261355532039,-1.52264017406523,0.380558889015974,-4.00106322047129,6.30585059382711e-05,0.00403553418502955
"300","RNF157",836.832291954148,1.64855772835165,0.411996527622343,4.00138743368925,6.29721512313844e-05,0.00403553418502955
"301","USP32P2",214.020507932672,2.43162682149995,0.607955720815025,3.99967750651332,6.34288581154204e-05,0.00404574965766763
"302","HIST3H2A",1228.93941510573,1.78137399316485,0.445538854850295,3.99824610978859,6.38135810450116e-05,0.00405681106782509
"303","ODAM",28.8760289536905,-1.58379237102476,0.396387797973089,-3.99556287838176,6.45407237471434e-05,0.00407604393164936
"304","SNORA24",26.7889492258292,1.96428064477087,0.491552024487151,3.99607884195016,6.44002938968095e-05,0.00407604393164936
"305","PAQR6",521.374191048335,1.90932566072284,0.478297051781146,3.99192437756545,6.55392746212205e-05,0.00412553617525512
"306","LEMD1",3.73792299251003,-2.95125241468476,0.740388871782067,-3.98608424189479,6.71726709015565e-05,0.00420550683632417
"307","ONECUT2",1115.14556393369,2.46052537607863,0.617385786877139,3.98539361996728,6.73683545555821e-05,0.00420550683632417
"308","TMED6",174.113879527714,3.01162798915049,0.755732167764086,3.98504671047774,6.746685273128e-05,0.00420550683632417
"309","BOP1",409.749757161407,1.16220334606528,0.292259135371117,3.97661939494035,6.99019099223538e-05,0.00432895646267191
"310","CCDC78",139.963211440705,2.28883568446893,0.575682361086363,3.97586558002176,7.0123728313504e-05,0.00432895646267191
"311","SNORD104",148.336089600423,2.26594843531624,0.569710117155671,3.97737088930279,6.96814352547434e-05,0.00432895646267191
"312","AMH",40.8473459334221,2.58586361662831,0.650771178559618,3.97353739966131,7.081303313327e-05,0.00435749815104375
"313","SERPINB13",9.62758988256551,-3.33804368231132,0.840744810426752,-3.97034110816214,7.17698059843827e-05,0.00440226359455004
"314","CBX2",228.490434717125,1.88094250597721,0.473852970334885,3.96946441983449,7.20343617242321e-05,0.00440441946096667
"315","DUOX2",375.461580314286,-2.68463642950883,0.676475366388557,-3.96856495136116,7.23067503015986e-05,0.00440703904457267
"316","ALB",101.822756875277,2.99380504440771,0.75499449706104,3.96533359655158,7.32933691970381e-05,0.00445303606080359
"317","GDPD1",653.825200891744,1.47509222159593,0.373190570724924,3.95265137254288,7.72900045399157e-05,0.00468104352416985
"318","C3orf72",46.7205555638239,3.90573683342878,0.988642266473218,3.95060677241902,7.79533114669369e-05,0.00470636989576642
"319","ANXA2",5684.14783657935,-1.11467438837369,0.282520969382157,-3.94545718433348,7.9647863673037e-05,0.00475249546976539
"320","EFNA2",43.5029706403571,2.88035243813733,0.730204859225112,3.94458130721553,7.99395274738501e-05,0.00475249546976539
"321","HDHD1",758.955290945253,-0.464255926704277,0.117643534166085,-3.94629360631803,7.93702775369667e-05,0.00475249546976539
"322","LYPD3",1276.37255555759,-1.26405967624711,0.320458482230069,-3.94453492836428,7.99549995694683e-05,0.00475249546976539
"323","ZNF300P1",107.170160205717,-1.52600469290814,0.386762200654485,-3.94558902169293,7.96040495286587e-05,0.00475249546976539
"324","KDM1A",6235.92803761429,0.487313620346975,0.123646283002013,3.94119102099527,8.10780251779e-05,0.00480437347342748
"325","HK3",50.7952868586258,1.9309877930504,0.490887207797906,3.93366900252445,8.36589688204504e-05,0.0049420570534887
"326","FOXO1",1562.4495909956,-0.742203146313301,0.188782124166602,-3.93153297532716,8.44059159010782e-05,0.00497088705332761
"327","VAV3",405.303531803958,-1.50652083044336,0.383395559188905,-3.92941648471487,8.51522440981592e-05,0.00499950438666837
"328","MYO6",12773.0509155756,1.7864323720178,0.454813710580684,3.92783315555058,8.57146388004639e-05,0.00500013189865175
"329","SBK1",1237.84169722941,0.989550414870956,0.251974191501425,3.92718956244913,8.59442432707474e-05,0.00500013189865175
"330","TMEM130",397.165134016508,2.60544814021059,0.663383944584163,3.92751160392311,8.58292811113547e-05,0.00500013189865175
"331","VWA5A",998.021748018599,-1.27326700398788,0.324338789932178,-3.92573149901106,8.64665648632046e-05,0.0050153219903585
"332","GTPBP3",918.163587799623,0.549841452296126,0.140262226276605,3.92009642861228,8.85135450371954e-05,0.00508793877595543
"333","LINGO3",23.9371529189779,1.72150701054871,0.439118159494746,3.92037307801047,8.84119906280442e-05,0.00508793877595543
"334","LPCAT1",3456.57106788692,0.9885061675885,0.252105026029673,3.92100936326494,8.81788361287115e-05,0.00508793877595543
"335","DUOXA2",56.5588765745014,-2.7929533940986,0.713593449057874,-3.91392801851812,9.08067156499515e-05,0.00520417353362214
"336","INPP5F",927.290751966439,-0.744314571008255,0.190282451322005,-3.91163013634238,9.16752352949116e-05,0.00522343332066244
"337","PCDHB9",183.64035856021,1.91066139237441,0.488460398328469,3.91159938228928,9.16869122903923e-05,0.00522343332066244
"338","ZNF814",1238.91375837142,0.812457810596046,0.207749280209117,3.91076113370038,9.20057281015735e-05,0.00522608867994707
"339","RPRML",26.9641033686179,3.73266465201935,0.954753182883766,3.9095597887876,9.24644684398309e-05,0.00523665288960564
"340","TUBB4A",180.503930240109,2.52003335009677,0.644796235568839,3.90826312420016,9.29620308935224e-05,0.00524934715036687
"341","CYP4B1",1342.01486004383,-2.74160246309027,0.70227379672448,-3.90389400242121,9.46572507106955e-05,0.00532939752608399
"342","LOC100294145",1859.86850954214,1.75523623945205,0.449770538290177,3.90251492711075,9.51983652618878e-05,0.00534015559833647
"343","MTMR8",42.2608771551512,-1.16663001440986,0.298983250394876,-3.90199120809966,9.54046236902657e-05,0.00534015559833647
"344","KCTD9",1107.97086782608,-0.732345294167126,0.187850963964603,-3.89854424332431,9.67727208839216e-05,0.00540098682630934
"345","MXD4",9064.77679377974,0.741209806261368,0.19016845431096,3.89764858186918,9.71312282049785e-05,0.00540528246465908
"346","LOC100128239",35.2998318491328,-1.79575572209485,0.46088082628384,-3.89635589003415,9.76508668817345e-05,0.00541499128239769
"347","MMP12",62.3754701954703,3.35737660566548,0.861790953226213,3.89581323997051,9.78697835820615e-05,0.00541499128239769
"348","FOXS1",91.3905785627629,1.92614625971209,0.495005182310777,3.89116382725626,9.9764541556858e-05,0.00545692146253595
"349","GAS1",744.036237773851,-1.33488563365343,0.342976599383705,-3.89206037978127,9.93964988810795e-05,0.00545692146253595
"350","MACC1",395.4504386995,-1.63260782583125,0.419385310061653,-3.89285887383905,9.90697895581038e-05,0.00545692146253595
"351","TOR1AIP1",4575.66444571652,-0.659517282246249,0.169476614969524,-3.89149430654399,9.96287274587385e-05,0.00545692146253595
"352","HPDL",68.0557168346646,-2.09434752794411,0.538328566827398,-3.8904632913817,0.000100053012601583,0.00545715280948237
"353","FOXB2",15.4851611246601,3.58073406420515,0.921161766172774,3.88719353722454,0.000101409897830953,0.00551549186531575
"354","CBX8",401.32877580597,0.916608400844995,0.236081506841337,3.88259297862334,0.000103348478851114,0.00560504928096762
"355","FZD1",3263.01269498027,-0.923478338483525,0.237994532625842,-3.88025022379549,0.000104349056851631,0.00564337335913935
"356","TM7SF3",3424.2488504812,-0.614281592950585,0.158360221097886,-3.87901449424527,0.000104880506258214,0.00565618213385236
"357","FABP5",216.879857311013,2.99460575846473,0.772500251114912,3.87651104856311,0.000105965000337683,0.00569866118062515
"358","FOXM1",481.773236605018,1.69458107580153,0.437760243787577,3.87102552104714,0.000108378443408847,0.0058121724441521
"359","SNORD55",15.7806532735386,1.41485348448306,0.365605421429876,3.86989196973502,0.000108883590654645,0.00582299737319923
